age,workclass,fnlwgt,education,educational_num,marital_status,occupation,relationship,race,gender,capital_gain,hours_per_week,native_country,income_50k_threshold,income_90k_threshold,income
67,Self-emp-not-inc,364541,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,25,United-States,>50k,>90k,98750
55,State-gov,205650,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,40,United-States,<=50k,<=90k,26250
28,Private,693547,Assoc-acdm,12,Never-married,Production,Not-in-family,Black,Female,0,40,United-States,>50k,<=90k,61250
56,Private,356003,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Male,0,40,Vietnam,<=50k,<=90k,21250
57,Self-emp-not-inc,55247,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,50,United-States,<=50k,<=90k,43750
85,?,89450,Assoc-acdm,12,Married-civ-spouse,?,Wife,White,Female,0,60,United-States,>50k,>90k,91250
23,Private,443654,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,40,United-States,<=50k,<=90k,31250
60,Private,112346,Some-college,10,Divorced,Prof-specialty,Unmarried,Black,Female,0,40,United-States,<=50k,<=90k,16250
71,Private,369136,10th,6,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,30,United-States,<=50k,<=90k,11250
57,?,321254,Some-college,10,Never-married,?,Own-child,White,Male,0,40,United-States,<=50k,<=90k,23750
48,Federal-gov,68825,Assoc-acdm,12,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,40,United-States,>50k,<=90k,81250
27,Local-gov,139929,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,28,United-States,<=50k,<=90k,13750
31,Private,104085,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,30,United-States,<=50k,<=90k,18750
53,Local-gov,178983,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,40,United-States,>50k,<=90k,56250
48,Local-gov,412277,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,40,Greece,>50k,>90k,98750
36,Private,213200,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,United-States,>50k,>90k,101250
19,?,437846,Some-college,10,Never-married,?,Own-child,White,Female,0,35,United-States,<=50k,<=90k,3750
29,?,302720,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,0,32,Brazil,>50k,<=90k,86250
20,State-gov,304821,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,25,United-States,<=50k,<=90k,16250
48,?,488695,Some-college,10,Never-married,?,Not-in-family,White,Female,0,25,United-States,<=50k,<=90k,43750
26,Private,669768,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,60,United-States,<=50k,<=90k,31250
51,Private,397580,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,40,United-States,>50k,<=90k,51250
44,Private,330141,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,150000,40,United-States,>50k,>90k,101250
51,Local-gov,114941,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,40,United-States,<=50k,<=90k,38750
55,Private,366756,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,Cuba,<=50k,<=90k,41250
34,Local-gov,150705,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,40,United-States,>50k,<=90k,51250
44,Private,331630,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,Mexico,>50k,<=90k,51250
21,Private,111853,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,40,United-States,>50k,<=90k,51250
46,Private,71414,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Female,0,40,United-States,<=50k,<=90k,41250
59,Private,287103,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,55,United-States,<=50k,<=90k,46250
54,Private,483269,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,40,United-States,<=50k,<=90k,1250
35,Private,78420,HS-grad,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,40,United-States,<=50k,<=90k,36250
64,Private,370940,Some-college,10,Divorced,Prof-specialty,Not-in-family,Black,Female,0,55,United-States,<=50k,<=90k,33750
74,?,79062,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,60,United-States,>50k,>90k,101250
23,Private,353529,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,Female,0,40,United-States,<=50k,<=90k,18750
60,Federal-gov,260107,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,40,United-States,<=50k,<=90k,33750
77,Private,353547,Assoc-voc,11,Divorced,Other-service,Not-in-family,Black,Female,0,48,Jamaica,<=50k,<=90k,33750
31,Private,791469,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,50,Mexico,<=50k,<=90k,16250
38,Private,478987,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,<=50k,<=90k,46250
42,Private,679103,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,40,Ghana,>50k,>90k,101250
29,Private,44557,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,18,United-States,<=50k,<=90k,23750
32,Private,192418,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,>50k,<=90k,56250
56,Private,332977,HS-grad,9,Married-spouse-absent,Production,Not-in-family,White,Male,0,47,United-States,<=50k,<=90k,46250
19,Private,353670,Some-college,10,Never-married,Sales,Own-child,White,Male,0,30,United-States,<=50k,<=90k,16250
23,Private,113232,HS-grad,9,Never-married,Construction,Own-child,White,Male,0,40,Mexico,<=50k,<=90k,26250
42,Private,493659,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,40,United-States,>50k,>90k,98750
33,?,344167,Some-college,10,Never-married,?,Not-in-family,White,Male,0,10,United-States,<=50k,<=90k,16250
80,Private,240702,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,10,United-States,<=50k,<=90k,23750
40,Private,41945,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,26,United-States,<=50k,<=90k,26250
51,Private,388932,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,5000,40,China,>50k,>90k,101250
41,Private,69184,HS-grad,9,Never-married,Transport-moving,Unmarried,White,Male,0,40,United-States,<=50k,<=90k,46250
36,State-gov,292905,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,48,United-States,>50k,>90k,91250
63,Private,367352,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,>50k,>90k,101250
39,Private,369495,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,25,United-States,<=50k,<=90k,23750
23,Private,433922,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,40,United-States,<=50k,<=90k,8750
23,Federal-gov,447147,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,45,United-States,>50k,<=90k,51250
35,Private,48923,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,45,United-States,>50k,<=90k,83750
51,Self-emp-inc,510742,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,45,United-States,>50k,>90k,91250
30,?,556985,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,40,United-States,<=50k,<=90k,38750
50,Private,181547,Bachelors,13,Divorced,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,40,Vietnam,<=50k,<=90k,26250
30,Private,397202,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,40,United-States,>50k,>90k,101250
27,?,379868,Some-college,10,Never-married,?,Own-child,White,Male,0,40,United-States,<=50k,<=90k,41250
22,?,641097,Some-college,10,Never-married,?,Own-child,White,Female,0,16,United-States,<=50k,<=90k,16250
50,Private,402458,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,52,United-States,>50k,<=90k,56250
41,Private,104822,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,40,United-States,<=50k,<=90k,28750
44,Private,507102,Bachelors,13,Married-civ-spouse,Construction,Husband,Black,Male,2500,50,United-States,>50k,>90k,101250
27,Private,150102,Some-college,10,Separated,Other-service,Own-child,White,Female,0,35,United-States,<=50k,<=90k,6250
28,State-gov,353998,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,38,United-States,>50k,<=90k,51250
51,Local-gov,186177,Some-college,10,Divorced,Production,Not-in-family,White,Male,0,43,United-States,>50k,>90k,93750
21,Federal-gov,84279,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,15,Japan,<=50k,<=90k,6250
22,Private,264367,HS-grad,9,Never-married,Production,Not-in-family,Black,Female,0,40,United-States,<=50k,<=90k,16250
45,Private,152079,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,United-States,>50k,<=90k,86250
51,Self-emp-inc,332431,Assoc-voc,11,Married-civ-spouse,Sales,Wife,White,Female,0,35,United-States,<=50k,<=90k,43750
36,Private,30092,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,40,United-States,>50k,>90k,101250
38,Private,38320,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,40,United-States,>50k,>90k,101250
66,Private,347517,HS-grad,9,Divorced,Production,Not-in-family,Other,Male,0,20,United-States,>50k,<=90k,51250
23,Self-emp-not-inc,496662,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,38,United-States,<=50k,<=90k,21250
27,Private,260259,HS-grad,9,Widowed,Sales,Unmarried,Other,Female,0,40,United-States,<=50k,<=90k,23750
31,Private,130134,Bachelors,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,20,United-States,<=50k,<=90k,6250
48,Self-emp-not-inc,127650,10th,6,Married-civ-spouse,Construction,Other-relative,White,Male,0,40,Dominican-Republic,<=50k,<=90k,21250
22,Private,477586,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,Male,0,40,United-States,>50k,<=90k,66250
28,State-gov,50271,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,45,United-States,>50k,<=90k,86250
26,?,442933,Assoc-voc,11,Never-married,?,Not-in-family,White,Female,0,40,United-States,<=50k,<=90k,36250
22,Private,379189,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,40,United-States,<=50k,<=90k,23750
55,Private,363228,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Male,2000,50,United-States,>50k,>90k,101250
39,Private,105410,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,40,United-States,<=50k,<=90k,41250
25,Private,500219,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,0,25,United-States,<=50k,<=90k,18750
38,Private,582849,HS-grad,9,Separated,Transport-moving,Not-in-family,White,Female,0,40,United-States,<=50k,<=90k,26250
30,Private,431437,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,40,United-States,<=50k,<=90k,28750
45,Private,35348,Some-college,10,Widowed,Prof-specialty,Not-in-family,White,Female,0,55,United-States,<=50k,<=90k,31250
30,Self-emp-inc,523020,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,50,United-States,<=50k,<=90k,23750
41,Private,159444,9th,5,Never-married,Construction,Unmarried,White,Male,0,40,Mexico,<=50k,<=90k,43750
36,Private,375689,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,40,United-States,>50k,>90k,101250
27,State-gov,286458,Some-college,10,Never-married,Transport-moving,Unmarried,Black,Female,0,40,United-States,>50k,<=90k,53750
55,Private,303252,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,55,United-States,>50k,>90k,101250
51,Private,345183,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,42,United-States,>50k,>90k,101250
30,Local-gov,43487,Some-college,10,Never-married,Exec-managerial,Unmarried,White,Male,0,40,United-States,<=50k,<=90k,26250
41,Private,90628,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,50,United-States,>50k,<=90k,53750
23,Private,347443,HS-grad,9,Married-spouse-absent,Construction,Not-in-family,White,Male,0,40,Mexico,<=50k,<=90k,16250
24,Federal-gov,656774,Bachelors,13,Married-spouse-absent,Exec-managerial,Own-child,White,Female,0,50,United-States,>50k,>90k,101250
55,State-gov,171758,Masters,14,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,40,United-States,<=50k,<=90k,46250
37,Private,192485,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,40,United-States,>50k,<=90k,71250
70,Private,245762,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,0,40,United-States,>50k,>90k,101250
65,Private,404140,12th,8,Married-civ-spouse,Construction,Husband,Black,Male,0,40,Dominica,<=50k,<=90k,28750
21,Private,881085,Assoc-acdm,12,Never-married,Production,Own-child,White,Male,0,40,United-States,<=50k,<=90k,33750
24,?,572181,Bachelors,13,Never-married,?,Own-child,White,Male,0,35,United-States,<=50k,<=90k,3750
19,Private,405428,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,50,United-States,<=50k,<=90k,13750
71,Self-emp-not-inc,139875,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,16,United-States,>50k,<=90k,73750
42,Private,224461,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,England,>50k,<=90k,61250
27,Private,444632,Doctorate,16,Never-married,Prof-specialty,Own-child,White,Female,0,40,United-States,>50k,>90k,101250
39,Local-gov,49156,Some-college,10,Divorced,Other-service,Own-child,White,Male,0,40,United-States,<=50k,<=90k,26250
25,Local-gov,532476,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,40,United-States,<=50k,<=90k,41250
31,Private,483637,Masters,14,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,40,India,>50k,<=90k,81250
40,Self-emp-not-inc,412810,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States,>50k,<=90k,51250
46,Private,572299,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,40,United-States,>50k,<=90k,61250
56,Private,411481,7th-8th,4,Married-civ-spouse,Other-service,Wife,White,Female,0,40,Guatemala,<=50k,<=90k,31250
22,Private,350431,Some-college,10,Never-married,Construction,Other-relative,White,Male,0,40,United-States,<=50k,<=90k,11250
35,Self-emp-not-inc,432471,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,40,United-States,>50k,>90k,101250
22,Private,441515,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,15,United-States,<=50k,<=90k,6250
30,Private,116311,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,40,United-States,>50k,<=90k,61250
28,Private,272597,Bachelors,13,Never-married,Prof-specialty,Other-relative,Black,Female,0,40,United-States,<=50k,<=90k,31250
42,Private,511435,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,40,United-States,<=50k,<=90k,31250
44,Private,252478,Masters,14,Divorced,Other-service,Not-in-family,White,Female,0,50,United-States,>50k,<=90k,58750
41,Local-gov,156819,HS-grad,9,Married-civ-spouse,Construction,Husband,White,Male,0,40,United-States,<=50k,<=90k,48750
28,Private,201842,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,20,United-States,<=50k,<=90k,13750
49,Private,617133,Bachelors,13,Never-married,Transport-moving,Own-child,White,Male,0,10,United-States,<=50k,<=90k,3750
42,Private,173044,HS-grad,9,Divorced,Craft-repair,Unmarried,Black,Male,0,45,United-States,>50k,<=90k,86250
53,Private,558304,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,40,Mexico,<=50k,<=90k,26250
64,Private,91912,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,25,United-States,>50k,>90k,101250
61,Private,168544,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,40,United-States,<=50k,<=90k,26250
54,Local-gov,300152,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,60,Puerto-Rico,>50k,<=90k,76250
65,Private,53100,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,32,United-States,>50k,<=90k,68750
66,Private,42606,Masters,14,Widowed,Exec-managerial,Not-in-family,White,Female,0,60,Canada,<=50k,<=90k,46250
46,Federal-gov,55412,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,0,40,United-States,<=50k,<=90k,41250
68,?,178172,Assoc-acdm,12,Widowed,?,Not-in-family,White,Female,0,24,United-States,<=50k,<=90k,18750
34,Private,527115,Bachelors,13,Never-married,Transport-moving,Own-child,White,Male,0,40,United-States,<=50k,<=90k,31250
53,Private,76210,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,40,United-States,<=50k,<=90k,8750
42,Private,468371,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,60,United-States,>50k,>90k,101250
36,Private,718279,Bachelors,13,Never-married,Prof-specialty,Unmarried,Black,Male,0,65,United-States,>50k,<=90k,81250
51,Local-gov,61580,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,40,United-States,>50k,<=90k,61250
62,Private,361728,Bachelors,13,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0,60,United-States,>50k,<=90k,63750
63,Private,354655,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,50,United-States,>50k,>90k,101250
44,Private,476431,Some-college,10,Divorced,Production,Unmarried,White,Female,0,40,Mexico,<=50k,<=90k,21250
59,Private,496555,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,40,United-States,<=50k,<=90k,31250
53,Private,78605,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,40,United-States,<=50k,<=90k,48750
33,Private,384957,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,40,United-States,<=50k,<=90k,31250
51,Private,344312,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,40,United-States,>50k,<=90k,71250
32,Private,91392,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,30,United-States,<=50k,<=90k,13750
30,Local-gov,537116,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,40,United-States,<=50k,<=90k,48750
46,Local-gov,215284,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,40,United-States,>50k,>90k,101250
48,Private,263006,HS-grad,9,Divorced,Production,Not-in-family,White,Male,0,40,United-States,<=50k,<=90k,31250
51,Private,53395,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Female,0,47,United-States,>50k,<=90k,56250
20,Private,610155,12th,8,Never-married,Adm-clerical,Unmarried,White,Female,0,40,United-States,>50k,<=90k,61250
30,Private,233292,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,60,United-States,<=50k,<=90k,33750
42,Private,52328,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Male,0,40,United-States,<=50k,<=90k,48750
71,Private,163452,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,5,United-States,>50k,<=90k,51250
30,Private,509077,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,<=50k,<=90k,28750
50,Private,94161,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,44,United-States,>50k,>90k,101250
